country,date,price,year,quarter
Cyprus,2004-09-30,24.54,2004,3
Germany,2004-09-30,1.0,2004,3
Denmark,2004-09-30,11.64,2004,3
France,2004-09-30,15.44,2004,3
United Kingdom,2004-09-30,13.85,2004,3
Indonesia,2004-09-30,3.72,2004,3
Israel,2004-09-30,0.42,2004,3
Iceland,2004-09-30,9.08,2004,3
Italy,2004-09-30,6.43,2004,3
South Korea,2004-09-30,-0.24,2004,3
Lithuania,2004-09-30,16.58,2004,3
Malaysia,2004-09-30,2.53,2004,3
Netherlands,2004-09-30,4.92,2004,3
Norway,2004-09-30,10.7,2004,3
New Zealand,2004-09-30,16.29,2004,3
Peru,2004-09-30,12.52,2004,3
Serbia,2004-09-30,14.4,2004,3
Russia,2004-09-30,29.02,2004,3
Sweden,2004-09-30,9.82,2004,3
United States,2004-09-30,15.1,2004,3
South Africa,2004-09-30,27.25,2004,3
United Arab Emirates,2004-12-31,25.34,2004,4
Austria,2004-12-31,0.0,2004,4
Australia,2004-12-31,0.28,2004,4
Brazil,2004-12-31,11.22,2004,4
Canada,2004-12-31,7.88,2004,4
Switzerland,2004-12-31,2.66,2004,4
Chile,2004-12-31,7.09,2004,4
Colombia,2004-12-31,12.17,2004,4
Cyprus,2004-12-31,26.84,2004,4
Germany,2004-12-31,1.1,2004,4
Denmark,2004-12-31,14.18,2004,4
France,2004-12-31,16.02,2004,4
United Kingdom,2004-12-31,12.29,2004,4
Indonesia,2004-12-31,3.44,2004,4
Israel,2004-12-31,-0.99,2004,4
Iceland,2004-12-31,13.47,2004,4
Italy,2004-12-31,7.4,2004,4
South Korea,2004-12-31,-2.31,2004,4
Lithuania,2004-12-31,34.21,2004,4
Malaysia,2004-12-31,2.52,2004,4
Netherlands,2004-12-31,3.96,2004,4
Norway,2004-12-31,10.56,2004,4
New Zealand,2004-12-31,12.47,2004,4
Peru,2004-12-31,2.32,2004,4
Serbia,2004-12-31,13.6,2004,4
Russia,2004-12-31,28.38,2004,4
Sweden,2004-12-31,10.03,2004,4
United States,2004-12-31,15.56,2004,4
South Africa,2004-12-31,32.21,2004,4
United Arab Emirates,2005-03-31,15.6,2005,1
Austria,2005-03-31,8.51,2005,1
Australia,2005-03-31,0.56,2005,1
Brazil,2005-03-31,9.81,2005,1
Canada,2005-03-31,9.28,2005,1
Switzerland,2005-03-31,2.04,2005,1
Chile,2005-03-31,4.48,2005,1
Colombia,2005-03-31,8.93,2005,1
Cyprus,2005-03-31,12.17,2005,1
Germany,2005-03-31,4.9,2005,1
Denmark,2005-03-31,15.53,2005,1
France,2005-03-31,15.5,2005,1
United Kingdom,2005-03-31,9.0,2005,1
Indonesia,2005-03-31,3.88,2005,1
Israel,2005-03-31,-1.87,2005,1
Iceland,2005-03-31,24.09,2005,1
Italy,2005-03-31,8.32,2005,1
South Korea,2005-03-31,-1.8,2005,1
Lithuania,2005-03-31,48.63,2005,1
Malaysia,2005-03-31,1.95,2005,1
Netherlands,2005-03-31,3.8,2005,1
Norway,2005-03-31,7.23,2005,1
New Zealand,2005-03-31,12.58,2005,1
Peru,2005-03-31,-0.58,2005,1
Serbia,2005-03-31,13.66,2005,1
Russia,2005-03-31,25.76,2005,1
Sweden,2005-03-31,8.33,2005,1
United States,2005-03-31,16.34,2005,1
South Africa,2005-03-31,34.67,2005,1
United Arab Emirates,2005-06-30,11.51,2005,2
Austria,2005-06-30,4.09,2005,2
Australia,2005-06-30,2.27,2005,2
Brazil,2005-06-30,8.9,2005,2
Canada,2005-06-30,7.45,2005,2
Switzerland,2005-06-30,1.15,2005,2
Chile,2005-06-30,4.91,2005,2
Colombia,2005-06-30,8.6,2005,2
Cyprus,2005-06-30,10.91,2005,2
Germany,2005-06-30,2.78,2005,2
Denmark,2005-06-30,16.18,2005,2
France,2005-06-30,15.68,2005,2
United Kingdom,2005-06-30,5.95,2005,2
Indonesia,2005-06-30,3.65,2005,2
Israel,2005-06-30,-1.71,2005,2
Iceland,2005-06-30,29.1,2005,2
Italy,2005-06-30,8.14,2005,2
South Korea,2005-06-30,-0.52,2005,2
Lithuania,2005-06-30,49.82,2005,2
Malaysia,2005-06-30,3.36,2005,2
Netherlands,2005-06-30,3.95,2005,2
Norway,2005-06-30,8.5,2005,2
New Zealand,2005-06-30,13.11,2005,2
Peru,2005-06-30,-12.45,2005,2
Serbia,2005-06-30,16.35,2005,2
Russia,2005-06-30,22.58,2005,2
Sweden,2005-06-30,7.52,2005,2
United States,2005-06-30,16.37,2005,2
South Africa,2005-06-30,30.75,2005,2
United Arab Emirates,2005-09-30,9.45,2005,3
Austria,2005-09-30,3.67,2005,3
Australia,2005-09-30,2.12,2005,3
Brazil,2005-09-30,8.46,2005,3
Canada,2005-09-30,12.58,2005,3
Switzerland,2005-09-30,1.53,2005,3
Chile,2005-09-30,4.02,2005,3
Colombia,2005-09-30,11.8,2005,3
Cyprus,2005-09-30,7.97,2005,3
Germany,2005-09-30,4.08,2005,3
Denmark,2005-09-30,21.49,2005,3
France,2005-09-30,15.54,2005,3
United Kingdom,2005-09-30,3.95,2005,3
Indonesia,2005-09-30,3.38,2005,3
Israel,2005-09-30,0.52,2005,3
Iceland,2005-09-30,33.45,2005,3
Italy,2005-09-30,7.44,2005,3
South Korea,2005-09-30,2.14,2005,3
Lithuania,2005-09-30,44.09,2005,3
Malaysia,2005-09-30,2.65,2005,3
Netherlands,2005-09-30,3.74,2005,3
Norway,2005-09-30,9.27,2005,3
New Zealand,2005-09-30,13.85,2005,3
Peru,2005-09-30,-9.53,2005,3
Serbia,2005-09-30,21.81,2005,3
Russia,2005-09-30,21.76,2005,3
Sweden,2005-09-30,9.23,2005,3
United States,2005-09-30,16.2,2005,3
South Africa,2005-09-30,23.44,2005,3
United Arab Emirates,2005-12-31,5.83,2005,4
Austria,2005-12-31,3.89,2005,4
Australia,2005-12-31,2.37,2005,4
Brazil,2005-12-31,8.66,2005,4
Canada,2005-12-31,10.26,2005,4
Switzerland,2005-12-31,1.84,2005,4
Chile,2005-12-31,1.37,2005,4
Colombia,2005-12-31,4.57,2005,4
Cyprus,2005-12-31,6.52,2005,4
Germany,2005-12-31,2.67,2005,4
Denmark,2005-12-31,26.22,2005,4
France,2005-12-31,14.93,2005,4
United Kingdom,2005-12-31,3.38,2005,4
Indonesia,2005-12-31,4.91,2005,4
Israel,2005-12-31,4.03,2005,4
Iceland,2005-12-31,31.83,2005,4
Italy,2005-12-31,6.76,2005,4
South Korea,2005-12-31,3.44,2005,4
Lithuania,2005-12-31,64.27,2005,4
Malaysia,2005-12-31,2.54,2005,4
Netherlands,2005-12-31,4.01,2005,4
Norway,2005-12-31,7.99,2005,4
New Zealand,2005-12-31,14.51,2005,4
Peru,2005-12-31,5.49,2005,4
Serbia,2005-12-31,18.66,2005,4
Russia,2005-12-31,23.62,2005,4
Sweden,2005-12-31,10.87,2005,4
United States,2005-12-31,15.31,2005,4
South Africa,2005-12-31,15.26,2005,4
United Arab Emirates,2006-03-31,11.28,2006,1
Austria,2006-03-31,4.65,2006,1
Australia,2006-03-31,3.63,2006,1
Belgium,2006-03-31,10.07,2006,1
Bulgaria,2006-03-31,15.08,2006,1
Brazil,2006-03-31,9.37,2006,1
Canada,2006-03-31,11.3,2006,1
Switzerland,2006-03-31,2.38,2006,1
Chile,2006-03-31,-0.11,2006,1
Colombia,2006-03-31,12.69,2006,1
Cyprus,2006-03-31,11.03,2006,1
Germany,2006-03-31,-1.71,2006,1
Denmark,2006-03-31,29.4,2006,1
Estonia,2006-03-31,52.27,2006,1
Finland,2006-03-31,7.7,2006,1
France,2006-03-31,14.27,2006,1
United Kingdom,2006-03-31,6.31,2006,1
Indonesia,2006-03-31,6.18,2006,1
Ireland,2006-03-31,12.52,2006,1
Israel,2006-03-31,5.03,2006,1
Iceland,2006-03-31,24.6,2006,1
Italy,2006-03-31,5.9,2006,1
South Korea,2006-03-31,4.84,2006,1
Lithuania,2006-03-31,41.24,2006,1
"Macedonia, FYR",2006-03-31,1.59,2006,1
Mexico,2006-03-31,7.8,2006,1
Malaysia,2006-03-31,2.35,2006,1
Netherlands,2006-03-31,4.14,2006,1
Norway,2006-03-31,10.3,2006,1
New Zealand,2006-03-31,12.25,2006,1
Peru,2006-03-31,-2.53,2006,1
Serbia,2006-03-31,8.19,2006,1
Russia,2006-03-31,31.24,2006,1
Sweden,2006-03-31,14.15,2006,1
United States,2006-03-31,12.5,2006,1
South Africa,2006-03-31,10.97,2006,1
United Arab Emirates,2006-06-30,13.77,2006,2
Austria,2006-06-30,4.51,2006,2
Australia,2006-06-30,6.65,2006,2
Belgium,2006-06-30,10.6,2006,2
Bulgaria,2006-06-30,12.18,2006,2
Brazil,2006-06-30,10.56,2006,2
Canada,2006-06-30,13.78,2006,2
Switzerland,2006-06-30,2.14,2006,2
Chile,2006-06-30,-0.85,2006,2
China,2006-06-30,4.85,2006,2
Colombia,2006-06-30,10.02,2006,2
Cyprus,2006-06-30,14.49,2006,2
Germany,2006-06-30,1.06,2006,2
Denmark,2006-06-30,30.43,2006,2
Estonia,2006-06-30,48.6,2006,2
Finland,2006-06-30,6.69,2006,2
France,2006-06-30,12.98,2006,2
United Kingdom,2006-06-30,7.24,2006,2
Indonesia,2006-06-30,5.45,2006,2
Ireland,2006-06-30,16.01,2006,2
Israel,2006-06-30,1.23,2006,2
Iceland,2006-06-30,17.14,2006,2
Italy,2006-06-30,5.99,2006,2
South Korea,2006-06-30,5.6,2006,2
Lithuania,2006-06-30,47.84,2006,2
"Macedonia, FYR",2006-06-30,-3.45,2006,2
Mexico,2006-06-30,7.21,2006,2
Malaysia,2006-06-30,1.37,2006,2
Netherlands,2006-06-30,4.31,2006,2
Norway,2006-06-30,12.57,2006,2
New Zealand,2006-06-30,10.42,2006,2
Peru,2006-06-30,4.77,2006,2
Serbia,2006-06-30,2.76,2006,2
Russia,2006-06-30,39.82,2006,2
Sweden,2006-06-30,13.6,2006,2
United States,2006-06-30,7.87,2006,2
South Africa,2006-06-30,11.95,2006,2
United Arab Emirates,2006-09-30,21.41,2006,3
Austria,2006-09-30,5.08,2006,3
Australia,2006-09-30,8.74,2006,3
Belgium,2006-09-30,9.88,2006,3
Bulgaria,2006-09-30,13.99,2006,3
Brazil,2006-09-30,12.06,2006,3
Canada,2006-09-30,14.97,2006,3
Switzerland,2006-09-30,1.46,2006,3
Chile,2006-09-30,0.1,2006,3
China,2006-09-30,4.92,2006,3
Colombia,2006-09-30,14.57,2006,3
Cyprus,2006-09-30,15.02,2006,3
Germany,2006-09-30,0.86,2006,3
Denmark,2006-09-30,23.51,2006,3
Estonia,2006-09-30,50.58,2006,3
Finland,2006-09-30,5.87,2006,3
France,2006-09-30,10.94,2006,3
United Kingdom,2006-09-30,7.9,2006,3
Indonesia,2006-09-30,5.41,2006,3
Ireland,2006-09-30,17.19,2006,3
Israel,2006-09-30,-0.38,2006,3
Iceland,2006-09-30,11.51,2006,3
Italy,2006-09-30,5.85,2006,3
South Korea,2006-09-30,4.88,2006,3
Lithuania,2006-09-30,49.98,2006,3
"Macedonia, FYR",2006-09-30,1.6,2006,3
Mexico,2006-09-30,5.67,2006,3
Malaysia,2006-09-30,2.06,2006,3
Netherlands,2006-09-30,4.11,2006,3
Norway,2006-09-30,15.16,2006,3
New Zealand,2006-09-30,9.92,2006,3
Peru,2006-09-30,-3.96,2006,3
Serbia,2006-09-30,1.28,2006,3
Russia,2006-09-30,54.04,2006,3
Sweden,2006-09-30,12.24,2006,3
United States,2006-09-30,3.47,2006,3
South Africa,2006-09-30,13.48,2006,3
United Arab Emirates,2006-12-31,20.78,2006,4
Austria,2006-12-31,2.25,2006,4
Australia,2006-12-31,8.57,2006,4
Belgium,2006-12-31,8.57,2006,4
Bulgaria,2006-12-31,17.44,2006,4
Brazil,2006-12-31,13.65,2006,4
Canada,2006-12-31,14.17,2006,4
Switzerland,2006-12-31,1.84,2006,4
Chile,2006-12-31,-1.24,2006,4
China,2006-12-31,5.01,2006,4
Colombia,2006-12-31,15.31,2006,4
Cyprus,2006-12-31,19.61,2006,4
Germany,2006-12-31,0.48,2006,4
Denmark,2006-12-31,14.68,2006,4
Estonia,2006-12-31,47.19,2006,4
Spain,2006-12-31,14.58,2006,4
Finland,2006-12-31,5.47,2006,4
France,2006-12-31,9.8,2006,4
United Kingdom,2006-12-31,9.81,2006,4
Indonesia,2006-12-31,4.06,2006,4
Ireland,2006-12-31,14.21,2006,4
Israel,2006-12-31,-3.87,2006,4
Iceland,2006-12-31,7.82,2006,4
Italy,2006-12-31,5.61,2006,4
South Korea,2006-12-31,9.28,2006,4
Lithuania,2006-12-31,29.38,2006,4
"Macedonia, FYR",2006-12-31,-4.02,2006,4
Mexico,2006-12-31,6.06,2006,4
Malaysia,2006-12-31,4.7,2006,4
Netherlands,2006-12-31,4.51,2006,4
Norway,2006-12-31,16.61,2006,4
New Zealand,2006-12-31,9.57,2006,4
Peru,2006-12-31,-6.32,2006,4
Serbia,2006-12-31,0.37,2006,4
Russia,2006-12-31,65.19,2006,4
Sweden,2006-12-31,10.0,2006,4
United States,2006-12-31,0.28,2006,4
South Africa,2006-12-31,13.62,2006,4
United Arab Emirates,2007-03-31,22.1,2007,1
Austria,2007-03-31,4.07,2007,1
Australia,2007-03-31,8.34,2007,1
Belgium,2007-03-31,9.02,2007,1
Bulgaria,2007-03-31,22.59,2007,1
Brazil,2007-03-31,15.18,2007,1
Canada,2007-03-31,12.38,2007,1
Switzerland,2007-03-31,2.42,2007,1
Chile,2007-03-31,7.73,2007,1
China,2007-03-31,5.3,2007,1
Colombia,2007-03-31,17.19,2007,1
Cyprus,2007-03-31,21.59,2007,1
Germany,2007-03-31,0.68,2007,1
Denmark,2007-03-31,7.41,2007,1
Estonia,2007-03-31,34.33,2007,1
Spain,2007-03-31,13.13,2007,1
Finland,2007-03-31,6.29,2007,1
France,2007-03-31,8.13,2007,1
United Kingdom,2007-03-31,10.57,2007,1
Greece,2007-03-31,8.68,2007,1
Indonesia,2007-03-31,1.81,2007,1
Ireland,2007-03-31,14.37,2007,1
Israel,2007-03-31,-5.22,2007,1
Iceland,2007-03-31,6.12,2007,1
Italy,2007-03-31,5.86,2007,1
South Korea,2007-03-31,11.96,2007,1
Lithuania,2007-03-31,28.48,2007,1
Latvia,2007-03-31,49.63,2007,1
Morocco,2007-03-31,-1.4,2007,1
"Macedonia, FYR",2007-03-31,-0.35,2007,1
Mexico,2007-03-31,6.85,2007,1
Malaysia,2007-03-31,4.84,2007,1
Netherlands,2007-03-31,4.74,2007,1
Norway,2007-03-31,16.47,2007,1
New Zealand,2007-03-31,11.32,2007,1
Peru,2007-03-31,-10.12,2007,1
Serbia,2007-03-31,-0.03,2007,1
Russia,2007-03-31,62.98,2007,1
Sweden,2007-03-31,10.36,2007,1
Slovak Republic,2007-03-31,21.86,2007,1
United States,2007-03-31,-2.42,2007,1
South Africa,2007-03-31,11.59,2007,1
United Arab Emirates,2007-06-30,25.18,2007,2
Austria,2007-06-30,5.32,2007,2
Australia,2007-06-30,9.22,2007,2
Belgium,2007-06-30,8.24,2007,2
Bulgaria,2007-06-30,27.06,2007,2
Brazil,2007-06-30,16.62,2007,2
Canada,2007-06-30,11.35,2007,2
Switzerland,2007-06-30,2.18,2007,2
Chile,2007-06-30,8.37,2007,2
China,2007-06-30,5.88,2007,2
Colombia,2007-06-30,19.99,2007,2
Cyprus,2007-06-30,24.06,2007,2
Germany,2007-06-30,-0.76,2007,2
Denmark,2007-06-30,2.7,2007,2
Estonia,2007-06-30,29.92,2007,2
Spain,2007-06-30,11.59,2007,2
Finland,2007-06-30,5.99,2007,2
France,2007-06-30,6.62,2007,2
United Kingdom,2007-06-30,10.64,2007,2
Greece,2007-06-30,6.8,2007,2
Indonesia,2007-06-30,2.15,2007,2
Ireland,2007-06-30,8.31,2007,2
Israel,2007-06-30,-2.89,2007,2
Iceland,2007-06-30,7.66,2007,2
Italy,2007-06-30,5.04,2007,2
South Korea,2007-06-30,9.9,2007,2
Lithuania,2007-06-30,32.57,2007,2
Latvia,2007-06-30,39.67,2007,2
Morocco,2007-06-30,2.57,2007,2
"Macedonia, FYR",2007-06-30,3.57,2007,2
Mexico,2007-06-30,8.39,2007,2
Malaysia,2007-06-30,4.39,2007,2
Netherlands,2007-06-30,4.29,2007,2
Norway,2007-06-30,15.21,2007,2
New Zealand,2007-06-30,13.44,2007,2
Peru,2007-06-30,-0.08,2007,2
Serbia,2007-06-30,0.4,2007,2
Russia,2007-06-30,53.66,2007,2
Sweden,2007-06-30,13.84,2007,2
Slovak Republic,2007-06-30,25.43,2007,2
United States,2007-06-30,-4.98,2007,2
South Africa,2007-06-30,10.29,2007,2
United Arab Emirates,2007-09-30,25.89,2007,3
Austria,2007-09-30,5.29,2007,3
Australia,2007-09-30,11.1,2007,3
Belgium,2007-09-30,7.19,2007,3
Bulgaria,2007-09-30,30.62,2007,3
Brazil,2007-09-30,18.1,2007,3
Canada,2007-09-30,10.32,2007,3
Switzerland,2007-09-30,2.13,2007,3
Chile,2007-09-30,6.26,2007,3
China,2007-09-30,6.98,2007,3
Colombia,2007-09-30,14.78,2007,3
Cyprus,2007-09-30,25.35,2007,3
Germany,2007-09-30,-1.04,2007,3
Denmark,2007-09-30,0.87,2007,3
Estonia,2007-09-30,17.89,2007,3
Spain,2007-09-30,9.22,2007,3
Finland,2007-09-30,5.73,2007,3
France,2007-09-30,5.69,2007,3
United Kingdom,2007-09-30,10.32,2007,3
Greece,2007-09-30,6.18,2007,3
Indonesia,2007-09-30,1.87,2007,3
Ireland,2007-09-30,2.84,2007,3
Israel,2007-09-30,0.31,2007,3
Iceland,2007-09-30,12.57,2007,3
Italy,2007-09-30,4.58,2007,3
South Korea,2007-09-30,9.23,2007,3
Lithuania,2007-09-30,28.28,2007,3
Latvia,2007-09-30,36.51,2007,3
Morocco,2007-09-30,5.31,2007,3
"Macedonia, FYR",2007-09-30,-1.11,2007,3
Mexico,2007-09-30,7.91,2007,3
Malaysia,2007-09-30,5.39,2007,3
Netherlands,2007-09-30,5.13,2007,3
Norway,2007-09-30,11.44,2007,3
New Zealand,2007-09-30,11.35,2007,3
Peru,2007-09-30,12.06,2007,3
Serbia,2007-09-30,1.64,2007,3
Russia,2007-09-30,39.33,2007,3
Sweden,2007-09-30,14.89,2007,3
Slovak Republic,2007-09-30,32.62,2007,3
United States,2007-09-30,-7.27,2007,3
South Africa,2007-09-30,12.61,2007,3
United Arab Emirates,2007-12-31,37.99,2007,4
Austria,2007-12-31,4.03,2007,4
Australia,2007-12-31,13.28,2007,4
Belgium,2007-12-31,6.79,2007,4
Bulgaria,2007-12-31,34.63,2007,4
Brazil,2007-12-31,19.45,2007,4
Canada,2007-12-31,9.98,2007,4
Switzerland,2007-12-31,2.36,2007,4
Chile,2007-12-31,5.98,2007,4
China,2007-12-31,8.95,2007,4
Colombia,2007-12-31,17.94,2007,4
Cyprus,2007-12-31,22.06,2007,4
Germany,2007-12-31,0.19,2007,4
Denmark,2007-12-31,0.03,2007,4
Estonia,2007-12-31,5.16,2007,4
Spain,2007-12-31,5.7,2007,4
Finland,2007-12-31,4.09,2007,4
France,2007-12-31,5.54,2007,4
United Kingdom,2007-12-31,8.17,2007,4
Greece,2007-12-31,2.42,2007,4
Indonesia,2007-12-31,1.74,2007,4
Ireland,2007-12-31,0.47,2007,4
Israel,2007-12-31,1.76,2007,4
Iceland,2007-12-31,15.1,2007,4
Italy,2007-12-31,4.43,2007,4
South Korea,2007-12-31,5.27,2007,4
Lithuania,2007-12-31,17.69,2007,4
Latvia,2007-12-31,23.14,2007,4
Morocco,2007-12-31,10.19,2007,4
"Macedonia, FYR",2007-12-31,10.81,2007,4
Mexico,2007-12-31,7.29,2007,4
Malaysia,2007-12-31,2.86,2007,4
Netherlands,2007-12-31,5.19,2007,4
Norway,2007-12-31,7.59,2007,4
New Zealand,2007-12-31,7.65,2007,4
Peru,2007-12-31,16.66,2007,4
Serbia,2007-12-31,5.98,2007,4
Russia,2007-12-31,28.92,2007,4
Sweden,2007-12-31,10.92,2007,4
Slovak Republic,2007-12-31,35.1,2007,4
United States,2007-12-31,-10.1,2007,4
South Africa,2007-12-31,13.63,2007,4
United Arab Emirates,2008-03-31,39.14,2008,1
Austria,2008-03-31,1.78,2008,1
Australia,2008-03-31,12.79,2008,1
Belgium,2008-03-31,5.35,2008,1
Bulgaria,2008-03-31,31.57,2008,1
Brazil,2008-03-31,20.8,2008,1
Canada,2008-03-31,9.03,2008,1
Switzerland,2008-03-31,1.67,2008,1
Chile,2008-03-31,-0.7,2008,1
China,2008-03-31,9.4,2008,1
Colombia,2008-03-31,17.53,2008,1
Cyprus,2008-03-31,25.18,2008,1
Germany,2008-03-31,2.89,2008,1
Denmark,2008-03-31,-1.67,2008,1
Estonia,2008-03-31,-1.23,2008,1
Spain,2008-03-31,2.85,2008,1
Finland,2008-03-31,3.32,2008,1
France,2008-03-31,4.07,2008,1
United Kingdom,2008-03-31,3.76,2008,1
Greece,2008-03-31,2.89,2008,1
Hungary,2008-03-31,5.89,2008,1
Indonesia,2008-03-31,2.25,2008,1
Ireland,2008-03-31,-3.52,2008,1
Israel,2008-03-31,4.57,2008,1
Iceland,2008-03-31,13.92,2008,1
Italy,2008-03-31,3.73,2008,1
South Korea,2008-03-31,2.69,2008,1
Lithuania,2008-03-31,16.75,2008,1
Luxembourg,2008-03-31,3.73,2008,1
Latvia,2008-03-31,16.68,2008,1
Morocco,2008-03-31,3.75,2008,1
"Macedonia, FYR",2008-03-31,12.72,2008,1
Mexico,2008-03-31,5.25,2008,1
Malaysia,2008-03-31,4.29,2008,1
Netherlands,2008-03-31,3.88,2008,1
Norway,2008-03-31,3.64,2008,1
New Zealand,2008-03-31,2.74,2008,1
Peru,2008-03-31,16.51,2008,1
Serbia,2008-03-31,13.59,2008,1
Russia,2008-03-31,24.74,2008,1
Sweden,2008-03-31,7.1,2008,1
Slovenia,2008-03-31,11.81,2008,1
Slovak Republic,2008-03-31,33.33,2008,1
United States,2008-03-31,-12.9,2008,1
South Africa,2008-03-31,11.49,2008,1
United Arab Emirates,2008-06-30,40.22,2008,2
Austria,2008-06-30,-0.96,2008,2
Australia,2008-06-30,7.02,2008,2
Belgium,2008-06-30,4.76,2008,2
Bulgaria,2008-06-30,32.21,2008,2
Brazil,2008-06-30,22.05,2008,2
Canada,2008-06-30,6.08,2008,2
Switzerland,2008-06-30,3.49,2008,2
Chile,2008-06-30,0.79,2008,2
China,2008-06-30,7.85,2008,2
Colombia,2008-06-30,17.31,2008,2
Cyprus,2008-06-30,19.47,2008,2
Germany,2008-06-30,3.76,2008,2
Denmark,2008-06-30,-2.63,2008,2
Estonia,2008-06-30,-9.98,2008,2
Spain,2008-06-30,-0.27,2008,2
Finland,2008-06-30,2.74,2008,2
France,2008-06-30,2.6,2008,2
United Kingdom,2008-06-30,-0.72,2008,2
Greece,2008-06-30,1.74,2008,2
Hungary,2008-06-30,4.73,2008,2
Indonesia,2008-06-30,2.41,2008,2
Ireland,2008-06-30,-6.14,2008,2
Israel,2008-06-30,6.46,2008,2
Iceland,2008-06-30,7.2,2008,2
Italy,2008-06-30,3.58,2008,2
South Korea,2008-06-30,4.39,2008,2
Lithuania,2008-06-30,16.07,2008,2
Luxembourg,2008-06-30,6.01,2008,2
Latvia,2008-06-30,11.27,2008,2
Morocco,2008-06-30,2.4,2008,2
"Macedonia, FYR",2008-06-30,19.21,2008,2
Mexico,2008-06-30,3.48,2008,2
Malaysia,2008-06-30,4.2,2008,2
Netherlands,2008-06-30,3.13,2008,2
Norway,2008-06-30,1.12,2008,2
New Zealand,2008-06-30,-4.45,2008,2
Peru,2008-06-30,20.4,2008,2
Serbia,2008-06-30,20.25,2008,2
Russia,2008-06-30,26.54,2008,2
Sweden,2008-06-30,2.89,2008,2
Slovenia,2008-06-30,9.28,2008,2
Slovak Republic,2008-06-30,28.59,2008,2
United States,2008-06-30,-14.59,2008,2
South Africa,2008-06-30,5.62,2008,2
United Arab Emirates,2008-09-30,30.34,2008,3
Austria,2008-09-30,0.26,2008,3
Australia,2008-09-30,1.03,2008,3
Belgium,2008-09-30,4.28,2008,3
Bulgaria,2008-09-30,26.77,2008,3
Brazil,2008-09-30,22.99,2008,3
Canada,2008-09-30,2.15,2008,3
Switzerland,2008-09-30,4.13,2008,3
Chile,2008-09-30,-2.46,2008,3
China,2008-09-30,5.5,2008,3
Colombia,2008-09-30,17.97,2008,3
Cyprus,2008-09-30,17.04,2008,3
Germany,2008-09-30,2.49,2008,3
Denmark,2008-09-30,-5.32,2008,3
Estonia,2008-09-30,-7.41,2008,3
Spain,2008-09-30,-2.91,2008,3
Finland,2008-09-30,0.35,2008,3
France,2008-09-30,0.59,2008,3
United Kingdom,2008-09-30,-7.24,2008,3
Greece,2008-09-30,1.56,2008,3
Hungary,2008-09-30,1.09,2008,3
Indonesia,2008-09-30,2.56,2008,3
Ireland,2008-09-30,-8.9,2008,3
Israel,2008-09-30,8.39,2008,3
Iceland,2008-09-30,1.1,2008,3
Italy,2008-09-30,2.62,2008,3
South Korea,2008-09-30,5.05,2008,3
Lithuania,2008-09-30,7.02,2008,3
Luxembourg,2008-09-30,1.49,2008,3
Latvia,2008-09-30,-3.81,2008,3
Morocco,2008-09-30,4.15,2008,3
"Macedonia, FYR",2008-09-30,24.74,2008,3
Mexico,2008-09-30,4.24,2008,3
Malaysia,2008-09-30,4.95,2008,3
Netherlands,2008-09-30,2.45,2008,3
Norway,2008-09-30,-2.11,2008,3
New Zealand,2008-09-30,-6.71,2008,3
Peru,2008-09-30,37.73,2008,3
Serbia,2008-09-30,25.48,2008,3
Russia,2008-09-30,26.95,2008,3
Sweden,2008-09-30,-1.42,2008,3
Slovenia,2008-09-30,7.73,2008,3
Slovak Republic,2008-09-30,13.01,2008,3
United States,2008-09-30,-15.92,2008,3
South Africa,2008-09-30,0.28,2008,3
United Arab Emirates,2008-12-31,9.26,2008,4
Austria,2008-12-31,3.25,2008,4
Australia,2008-12-31,-3.98,2008,4
Belgium,2008-12-31,3.3,2008,4
Bulgaria,2008-12-31,11.71,2008,4
Brazil,2008-12-31,23.74,2008,4
Canada,2008-12-31,-1.55,2008,4
Switzerland,2008-12-31,4.14,2008,4
Chile,2008-12-31,-1.58,2008,4
China,2008-12-31,1.79,2008,4
Colombia,2008-12-31,14.52,2008,4
Cyprus,2008-12-31,9.73,2008,4
Germany,2008-12-31,2.96,2008,4
Denmark,2008-12-31,-11.03,2008,4
Estonia,2008-12-31,-19.64,2008,4
Spain,2008-12-31,-5.23,2008,4
Finland,2008-12-31,-3.93,2008,4
France,2008-12-31,-3.5,2008,4
United Kingdom,2008-12-31,-13.29,2008,4
Greece,2008-12-31,0.59,2008,4
Hungary,2008-12-31,-1.67,2008,4
Indonesia,2008-12-31,2.56,2008,4
Ireland,2008-12-31,-13.39,2008,4
Israel,2008-12-31,10.77,2008,4
Iceland,2008-12-31,-2.71,2008,4
Italy,2008-12-31,0.52,2008,4
South Korea,2008-12-31,3.94,2008,4
Lithuania,2008-12-31,-2.49,2008,4
Luxembourg,2008-12-31,2.25,2008,4
Latvia,2008-12-31,-17.76,2008,4
Morocco,2008-12-31,-0.65,2008,4
"Macedonia, FYR",2008-12-31,25.36,2008,4
Mexico,2008-12-31,5.45,2008,4
Malaysia,2008-12-31,2.46,2008,4
Netherlands,2008-12-31,-0.58,2008,4
Norway,2008-12-31,-6.91,2008,4
New Zealand,2008-12-31,-8.95,2008,4
Peru,2008-12-31,35.08,2008,4
Serbia,2008-12-31,28.43,2008,4
Russia,2008-12-31,19.68,2008,4
Sweden,2008-12-31,-3.75,2008,4
Slovenia,2008-12-31,-0.16,2008,4
Slovak Republic,2008-12-31,0.97,2008,4
